archiveshub:note	sc:attributionLabel	sc:viewingDirection	sc:viewingHint	dcndl:alternative	dcndl:callNumber	dcndl:sourceIdentifier	dcndl:volume	dcterms:alternative	dcterms:contributor	dcterms:created	dcterms:creator	dcterms:date	dcterms:description	dcterms:extent	dcterms:format	dcterms:identifier	dcterms:isPartOf	dcterms:language	dcterms:publisher	dcterms:relation	dcterms:rights	dcterms:subject	dcterms:title	dcterms:type	bibo:identifier	bibo:numVolumes	bibo:shortDescription	bibo:volume	http://purl.org/utrepo/koumin#facsimile	http://purl.org/utrepo/koumin#jyo	http://purl.org/utrepo/koumin#mark	http://purl.org/utrepo/koumin#moku	http://purl.org/utrepo/koumin#rui	http://purl.org/utrepo/koumin#titleA	http://purl.org/utrepo/koumin#titleB	http://purl.org/utrepo/koumin#titleC	http://purl.org/utrepo/koumin#titleD	uterms:annotedManifest	uterms:bunko	uterms:databaseLabel	uterms:linkToTapas	uterms:manifestUri	uterms:sort	uterms:year	rdf:type	rdfs:seeAlso	foaf:thumbnail
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1477-030-07		成化13.3.7				0007-00007	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/d81f79e3-9fe7-46fc-951b-2a7297ce4865	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		三品以上京官子孫聽令一人送監讀書		d81f79e3-9fe7-46fc-951b-2a7297ce4865	第2冊		卷7	上-171上裏	第3條	乙4-295(7-3)	官員襲蔭	吏部類	三品以上京官子孫聽令一人送監讀書	三品以上京官子孫聽令一人送監讀書	三品以上京官子孫聽令一人送監讀書	三品以上京官子孫聽令一人送監讀書			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99462/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99462	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100950/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1478-010-06		成化14.1.6				0007-00007	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/95ac8cf8-64ce-4ceb-afae-d2af6532f25c	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		軍職阻壞選法調邊方		95ac8cf8-64ce-4ceb-afae-d2af6532f25c	第2冊		卷7	上-171下表	第4條	乙4-295(7-4)	官員襲蔭	吏部類	軍職阻壞選法調邊方	軍職阻壞選法調邊方	軍職阻壞選法調邊方	軍職阻壞選法調邊方			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99463/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99463	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102858/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1478-010-21		成化14.1.21				0007-00010	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/90e8affd-c943-46a2-b38d-eed4da8c0324	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		軍職冒襲連保勘官揭黃		90e8affd-c943-46a2-b38d-eed4da8c0324	第2冊		卷7	上-172下裏	第5條	乙4-297(7-5)	官員襲蔭	吏部類	軍職冒襲連保勘官揭黃	軍職冒襲連保勘官揭黃	軍職冒襲連保勘官揭黃	軍職冒襲連保勘官揭黃			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99464/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99464	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104143/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1478-070-18		成化14.7.18				0007-00011	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/787b1f30-3cd3-4aa2-b3b3-03b77920fa36	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		蔭襲土官例		787b1f30-3cd3-4aa2-b3b3-03b77920fa36	第2冊		卷7	上-173上裏	第6條	乙4-298(7-6)	官員襲蔭	吏部類	蔭襲土官例	蔭襲土官例	蔭襲土官例	蔭襲土官例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99465/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99465	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103253/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1481-020-30		成化17.2.30				0007-00015	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/b5ea9bdf-429b-4d19-b3f5-9d0e1106cd04	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		各處土官替職有代伊打點因而誆騙財物及投托土官親族撥置爭奪讎殺者發極邊煙瘴地方充軍職官有犯奏請例		b5ea9bdf-429b-4d19-b3f5-9d0e1106cd04	第2冊		卷7	上-175上裏	第7條	乙4-302(7-7)	官員襲蔭	吏部類	各處土官替職有代伊打點因而誆騙財物及投托土官親族撥置爭奪讎殺者發極邊煙瘴地(面)[方]充軍職官有犯奏請例	各處土官替職有代伊打點因而誆騙財物及投托土官親族撥置爭奪讎殺者發極邊煙瘴地面充軍職官有犯奏請例	各處土官替職有代伊打點因而誆騙財物及投托土官親族撥置爭奪讎殺者發極邊煙瘴地方充軍職官有犯奏請例	各處土官替職有代伊打點因而誆騙財物及投托土官親族撥置爭奪讎殺者發極邊煙瘴地方充軍職官有犯奏請例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99466/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99466	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101684/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1487-090-06		成化23.9.6				0007-00017	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/7a193a11-0b0c-48f5-bc58-87222413e91a	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		兩廣雲貴州建遠處武職人與文書不曾到部例不襲職者與冠帶舍人收操		7a193a11-0b0c-48f5-bc58-87222413e91a	第2冊		卷7	上-176下表	第8條	乙4-304(7-8)	官員襲蔭	吏部類	兩廣雲貴(州建)[川邊]遠處武職人與文書不曾到部例不襲職者與(官)[冠]帶舍人收操	兩廣雲貴州建遠處武職人與文書不曾到部例不襲職者與官帶舍人收操	兩廣雲貴(州建)[川邊]遠處武職人與文書不曾到部例不襲職者與冠帶舍人收操	兩廣雲貴州建遠處武職人與文書不曾到部例不襲職者與冠帶舍人收操			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99467/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99467	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103674/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					9999-999-99						0007-00018	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/0e0f93b3-c9c6-4f0d-8147-8f0d92df59ee	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		奉天承運皇帝詔		0e0f93b3-c9c6-4f0d-8147-8f0d92df59ee	第2冊		卷7	上-176下裏	第9條	乙4-304(7-9)	官員襲蔭	吏部類	[缺題]	なし	[缺題]	奉天承運皇帝詔			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99468/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99468	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101418/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1487-110-17		成化23.11.17				0007-00027	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/8b8f8dd9-ede8-4246-82f7-954c8ab74665	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		武職官犯竊盜行止有虧革職爲民		8b8f8dd9-ede8-4246-82f7-954c8ab74665	第2冊		卷7	上-181上裏	第10條	乙4-313(7-10)	官員襲蔭	吏部類	武職官犯竊盜行止有虧革職爲民	武職官犯竊盜行止有虧革職爲民	武職官犯竊盜行止有虧革職爲民	武職官犯竊盜行止有虧革職爲民			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99469/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99469	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104085/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1488-070-28		弘治1.7.28				0007-00028	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/7c85f698-63c0-4947-8621-a463b60848ec	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		處置爲民立功帶俸軍職幷子孫襲替		7c85f698-63c0-4947-8621-a463b60848ec	第2冊		卷7	上-181下裏	第11條	乙4-314(7-11)	官員襲蔭	吏部類	處置爲民立功帶俸軍職竝子孫襲替	處置爲民立功帶俸軍職幷子孫襲替	處置爲民立功帶俸軍職竝子孫襲替	處置爲民立功帶俸軍職幷子孫襲替			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99470/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99470	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103612/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1489-070-18		弘治2.7.18				0007-00031	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/e6b295cb-9169-4513-b997-b0e8965267ae	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		衞所保送襲替軍職		e6b295cb-9169-4513-b997-b0e8965267ae	第2冊		卷7	上-183下表	第12條	乙4-317(7-12)	官員襲蔭	吏部類	衞所保送襲替軍職	衞所保送襲替軍職	衞所保送襲替軍職	衞所保送襲替軍職			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99471/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99471	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102632/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1493-050-07		弘治6.5.7				0007-00033	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/b738355e-7a62-4703-b4e3-819ac294d8bf	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		軍職襲替兒男保送到部但有姻旅人等奏告別情査勘明白卽與入選原告又行捏奏者照阻壞選法例調邊衞差操		b738355e-7a62-4703-b4e3-819ac294d8bf	第2冊		卷7	上-184上裏	第13條	乙4-319(7-13)	官員襲蔭	吏部類	軍職襲替兒男保送到部但有姻族人等奏告別情査勘明白卽與入選原告(人)[又]行捏奏者照阻壞選法例調邊衞差操	軍職襲替兒男保送到部但有姻族人等奏告別情査勘明白卽與入選原告人行捏奏者照阻壞選法例調邊衞差操	軍職襲替兒男保送到部但有姻族人等奏告別情査勘明白卽與入選原告又行捏奏者照阻壞選法例調邊衞差操	軍職襲替兒男保送到部但有姻旅人等奏告別情査勘明白卽與入選原告又行捏奏者照阻壞選法例調邊衞差操			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99472/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99472	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102882/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1474-080-08		成化10.8.8				0007-00035	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/03bf30b1-296e-4150-8152-b48d1d4c172e	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		官豪子姪不許假托農民參充差倒		03bf30b1-296e-4150-8152-b48d1d4c172e	第2冊		卷7	上-185上裏	第1條	乙4-320(7-14)	濫設官吏	吏部類	官豪子姪不許假托農民參充承差例	官豪子姪不許假托農民參充承差例	官豪子姪不許假托農民參充[承]差例	官豪子姪不許假托農民參充差倒			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99473/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99473	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102128/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1478-080-25		成化14.8.25				0007-00036	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/04c58a83-b4a4-445e-9751-5aad65740f6f	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		禁約在外有司多僉皂隸馬夫		04c58a83-b4a4-445e-9751-5aad65740f6f	第2冊		卷7	上-185下裏	第2條	乙4-321(7-15)	濫設官吏	吏部類	禁約在外有司多僉皂隸馬夫	禁約在外有司多僉皂隸馬夫	禁約在外有司多僉皂隸馬夫	禁約在外有司多僉皂隸馬夫			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99474/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99474	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102237/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1487-090-18		成化23.9.18				0007-00039	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/6cb3b284-cf8c-4d12-ae4e-c7ef1dcc0f63	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		辦事吏人物鄙猥寫字粗拙及考試文移不通俱出爲民例		6cb3b284-cf8c-4d12-ae4e-c7ef1dcc0f63	第2冊		卷7	上-187下表	第3條	乙4-324(7-17)	濫設官吏	吏部類	辦事吏人物鄙猥寫字粗拙及考試文移不通俱(照)[黜]爲民例	辦事吏人物鄙猥寫字麤拙及考試文移不通俱照爲民例	辦事吏人物鄙猥寫字粗拙及考試文移不通俱黜爲民例	辦事吏人物鄙猥寫字粗拙及考試文移不通俱出爲民例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99475/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99475	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103139/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1481-100-06		成化17.10.6				0007-00037	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/183fef1d-c98d-4825-a56a-a8473c372218	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		禁約濫僉弓兵門子等役		183fef1d-c98d-4825-a56a-a8473c372218	第2冊		卷7	上-186上裏	第4條	乙4-322(7-16)	濫設官吏	吏部類	禁約濫簽弓兵門子等役	禁約濫僉弓兵門子等役	禁約濫簽弓兵門子等役	禁約濫僉弓兵門子等役			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99476/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99476	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102323/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1487-070-05		成化23.7.5				0007-00040	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/7082d0a1-97ff-45c4-8b40-267a2897f32b	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		禁約雲南土吏不許父子兄弟相繼營充		7082d0a1-97ff-45c4-8b40-267a2897f32b	第2冊		卷7	上-187下裏	第5條	乙4-325(7-18)	濫設官吏	吏部類	禁約雲南土吏不許父子兄弟相繼營充	禁革雲南土吏不許父子兄弟相繼營充	禁約雲南土吏不許父子兄弟相繼營充	禁約雲南土吏不許父子兄弟相繼營充			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99477/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99477	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102879/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1488-010-16		弘治1.1.16				0007-00042	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/6fe6c127-5a29-4b7c-ac89-e6c32f21369d	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		申明詔書主文書筭快手皂隸總甲門禁庫子人等久戀衙門者		6fe6c127-5a29-4b7c-ac89-e6c32f21369d	第2冊		卷7	上-188下裏	第6條	乙4-326(7-19)	濫設官吏	吏部類	申明詔書主文書筭快手皂隸總甲門禁庫子人等久戀衙門者	申明詔書主文書筭快手皂隸總甲門禁庫子人等久戀衙門者	申明詔書主文書筭快手皂隸總甲門禁庫子人等久戀衙門者	申明詔書主文書筭快手皂隸總甲門禁庫子人等久戀衙門者			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99478/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99478	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101627/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1489-070-05		弘治2.7.5				0007-00043	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/558b9967-0f47-424a-a2ff-de05abc746cc	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		降革傳俸官		558b9967-0f47-424a-a2ff-de05abc746cc	第2冊		卷7	上-189上裏	第7條	乙4-327(7-20)	濫設官吏	吏部類	降革傳奉官	降革傳奉官	降革傳俸官	降革傳俸官			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99479/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99479	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101690/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1464-100-15		天順8.10.15				0008-00006	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/0cf20bde-3e44-42e3-ae4b-9258457403c6	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		擧選將材及設立武學事例		0cf20bde-3e44-42e3-ae4b-9258457403c6	第2冊		卷8	上-194下表	第1條	乙4-339(8-1)	貢擧非其人	吏部類	擧選將材及設立武(擧)[學]事例	擧選將材及設立武擧事例	擧選將材及設立武學事例	擧選將材及設立武學事例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99480/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99480	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101034/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:2					1465-040-21		成化1.4.21				0008-00009	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/8655499d-24a6-4a34-aad4-a5a455c09de6	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		生員不許濫收及經過官員不許考試進退例		8655499d-24a6-4a34-aad4-a5a455c09de6	第2冊		卷8	上-196上表	第2條	乙4-341(8-2)	貢擧非其人	吏部類	生員不許濫收及經過官員不許考試進退例	生員不許濫收及經過官員不許考試進退例	生員不許濫收及經過官員不許考試進退例	生員不許濫收及經過官員不許考試進退例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/99481/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/99481	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101404/full/200,151/0/default.jpg
